Stream,Channel,Likes,Licensed,Title,Uri,Views,Artist,Track,Description,Energy,Comments,Album_type,Url_spotify,Danceability,Duration_ms,official_video,Url_youtube,Album,Total Views,Avg,100M,period_active,Country,Sales,Genre,Year,TCU
104850869.0,Metallica,418124.0,True,Metallica: Sad But True (Official Music Video),spotify:track:5UaDi8KzCGJqFfVAOBfXhi,72737062.0,Metallica,Sad But True (Remastered),"Metallica's official music video for “Sad But True,” from the album “Metallica.” Subscribe for more videos: https://metallica.lnk.to/subscribe

Listen to Metallica: https://metallica.lnk.to/listen

Directed by Wayne Isham
Filmed in January 1992 in San Diego, CA

Video Premiere Date: October 5, 1992

Follow Metallica:
Website & Store: http://www.metallica.com
Official Live Recordings: http://www.livemetallica.com
Instagram: http://www.instagram.com/metallica
Facebook: http://www.facebook.com/metallica
Twitter: http://www.twitter.com/metallica

© 1992 Blackened Recordings

#Metallica #TheBlackAlbum",0.876,15110.0,album,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,0.624,324600.0,True,https://www.youtube.com/watch?v=A8MO7fkZc5o,Metallica (Remastered),"5,430.2",1.588,7.0,1981–present,United States,125 million,Heavy metal / thrash metal,1983,105.6 million
36182275.0,JanetJacksonVEVO,12177.0,True,Janet Jackson - I Get Lonely (Official Music Video),spotify:track:4FTq81I0X4J6y9X06GcZIN,712121.0,Janet Jackson,I Get Lonely,"REMASTERED IN HD!
Official Music Video for I Get Lonely performed by Janet Jackson.

Watch Janet’s official music videos upgraded to HD: https://www.youtube.com/watch?v=UFX3gQHIroU&list=PLG5D_96zawKF1vr_w2SLNM5XdHYX2hx0y
 
Subscribe to the channel to never miss an update: https://JanetJackson.lnk.to/Subscribe 
 
Stream Janet Jackson 
Apple Music: https://janetjackson.lnk.to/PlaylistsID/AppleMusic
Spotify: https://janetjackson.lnk.to/PlaylistsID/Spotify
Amazon: https://janetjackson.lnk.to/PlaylistsID/AmazonMusic
Pandora: https://janetjackson.lnk.to/PlaylistsID/Pandora
Tidal: https://janetjackson.lnk.to/PlaylistsID/Tidal
Deezer: https://janetjackson.lnk.to/PlaylistsID/Deezer
YouTube Music: https://janetjackson.lnk.to/PlaylistsID/YoutubeMusic
 
Follow Janet Jackson
Subscribe to Email: https://www.janetjackson.com
Facebook: https://www.facebook.com/JanetJackson
Instagram: https://www.instagram.com/janetjackson
Twitter: https://twitter.com/JanetJackson
Janet Jackson Official Store: https://janetjacksonshop.com

#JanetJackson #IGetLonely #Remastered",0.496,408.0,album,https://open.spotify.com/artist/4qwGe91Bz9K2T8jXTZ815W,0.774,317560.0,True,https://www.youtube.com/watch?v=euWjl-dBG9w,The Velvet Rope,416.0,0.208,4.971045,1982–present,United States,100 million,R&B / pop,1982,65.3 million
56760004.0,NEA ZIXNH,128257.0,False,"Santana - Evil Ways 1969 ""Woodstock"" Live Video Sound HQ",spotify:track:5tmrnhMxx39jnu3kjopMdP,19162937.0,Santana,Evil Ways,"Santana - Evil Ways (Album 1969) 
Live from Woodstock Music Festival 1969, New York USA",0.528,5053.0,album,https://open.spotify.com/artist/6GI52t8N5F02MxU0g5U69P,0.704,238267.0,False,https://www.youtube.com/watch?v=nPauXWjY4T8,Santana (Legacy Edition),"1,490.9",0.57,3.0,1966–present,United States,100 million,Rock,1969,62.8 million
1061750522.0,Red Hot Chili Peppers,1213572.0,True,Red Hot Chili Peppers - Under The Bridge [Official Music Video],spotify:track:3d9DChrdc6BOeFsbrZ3Is0,246687714.0,Red Hot Chili Peppers,Under the Bridge,"Watch the official music video for Under The Bridge by Red Hot Chili Peppers from the album Blood Sugar Sex Magik. 
🔔 Subscribe to the channel: https://youtube.com/c/RedHotChiliPeppers/?sub_confirmation=1

Blood Sugar Sex Magik available here: https://smarturl.it/getrhcpbloodssmagik

Follow Red Hot Chili Peppers:
Web: https://redhotchilipeppers.com 
Instagram: https://instagram.com/chilipeppers  
Facebook: https://facebook.com/chilipeppers 
Twitter: https://twitter.com/chilipeppers 
Tumblr: https://chilipeppers.tumblr.com

Red Hot Chili Peppers is a rock band renowned for their hits “Californication,” “Otherside,” “Scar Tissue,” “Dani California,” “Can’t Stop,” “Snow (Hey Oh),” and “Dark Necessities.” They worked with artists like George Clinton, Eddie Vedder, and Elton John — amassing billions of global streams and inducted into the “Rock and Roll Hall of Fame.”

Lyrics: 
Sometimes I feel like I don't have a partner
Sometimes I feel like My only friend
Is the city I live in, The City of Angels
Lonely as I am together we cry

I drive on her streets 'cause she's my companion
I walk through her hills 'cause she knows who I am
She sees my good deeds and she kisses me windy
Well, I never worry, now that is a lie

I don't ever wanna feel like I did that day
But take me to the place I love, take me all the way
I don't ever wanna feel like I did that day
But take me to the place I love take me all the way

Yeah, yeah yeah

It's hard to believe that there's nobody out there
It's hard to believe that I'm all alone
At least I have her love
The city, she loves me
Lonely as I am together we cry

I don't ever wanna feel like I did that day
But take me to the place I love take me all the way
I don't ever wanna feel like I did that day
But take me to the place I love take me all the way

Yeah, yeah yeah
Oh, no, no, no, yeah yeah
Love me, I say, yeah yeah
One time

(Under the bridge downtown)
Is where I drew some blood
(Under the bridge downtown)
I could not get enough
(Under the bridge downtown)
Forgot about my love
(Under the bridge downtown)
I gave my life away, yeah
Yeah yeah
Oh, no, no no no, yeah yeah
Oh no, I said oh, yeah yeah
Here I stay

#OfficialMusicVideo #RedHotChiliPeppers #UnderTheBridge #WeAreWarnerRecords",0.345,32761.0,album,https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5,0.559,264307.0,True,https://www.youtube.com/watch?v=GLvohMXgcBo,Blood Sugar Sex Magik (Deluxe Edition),"5,764.1",1.587,12.0,1983–present,United States,120 million,Funk rock / alternative rock,1987,99.8 million
38465111.0,ilromanziere,63321.0,False,Cher - Just like Jesse James - Rare original video,spotify:track:5JGdpqo9wrRtOZtui5GShI,12343337.0,Cher,Just Like Jesse James,"Cher - Just like Jesse James - Rare original video, from the Album ""Heart of stone"" 1988. Top 10 in the Billboard Usa Chart.
http://www.ilromanziere.com/",0.563,1457.0,album,https://open.spotify.com/artist/72OaDtakiy6yFqkt4TsiFt,0.4,245733.0,False,https://www.youtube.com/watch?v=obVMS4Q7N2k,Heart Of Stone,400.0,0.399,1.0,1964–present,United States,100 million,Pop / rock / dance / folk,1965,43.1 million
120135869.0,Beat-Club,46997.0,False,The Bee Gees - To Love Somebody (1967),spotify:track:0mbS3VwRbO6HVBMPXnzOGA,4793510.0,Bee Gees,To Love Somebody,"The Bee Gees were a pop music group formed in 1958. Their lineup consisted of brothers Barry, Robin, and Maurice Gibb. The trio were successful for most of their decades of recording music, but they had two distinct periods of exceptional success: as a popular music act in the late 1960s and early 1970s, and as prominent performers of the disco music era in the mid-to-late 1970s. The group sang recognisable three-part tight harmonies; Robin's clear vibrato lead vocals were a hallmark of their earlier hits, while Barry's R&B falsetto became their signature sound during the mid-to-late 1970s and 1980s. The Bee Gees wrote all of their own hits, as well as writing and producing several major hits for other artists.

Born on the Isle of Man to English parents, the Gibb brothers lived in Chorlton, Manchester, England, until the late 1950s. There, in 1955, they formed the Rattlesnakes. The family then moved to Redcliffe, in Queensland, Australia, and then to Cribb Island. After achieving their first chart success in Australia as the Bee Gees with ""Spicks and Specks"" (their 12th single), they returned to the UK in January 1967, when producer Robert Stigwood began promoting them to a worldwide audience.

The Bee Gees have sold more than 220 million records worldwide, making them one of the world's best-selling artists of all time. They were inducted into the Rock and Roll Hall of Fame in 1997; the presenter of the award to ""Britain's first family of harmony"" was Brian Wilson, historical leader of The Beach Boys, another ""family act"" featuring three harmonising brothers. The Bee Gees' Hall of Fame citation says, ""Only Elvis Presley, the Beatles, Michael Jackson, Garth Brooks and Paul McCartney have outsold the Bee Gees.""

Following Maurice's death in January 2003, at the age of 53, Barry and Robin retired the group's name after 45 years of activity. In 2009, Robin announced that he and Barry had agreed the Bee Gees would re-form and perform again. Robin died in May 2012, aged 62, after a prolonged struggle with cancer and other health problems, leaving Barry as the only surviving member of the group's final line-up.",0.384,1813.0,album,https://open.spotify.com/artist/1LZEQNv7sE11VDY3SdxQeN,0.423,182000.0,False,https://www.youtube.com/watch?v=DWJWWHCFPbE,Bee Gees' 1st,"2,854.4",1.327,6.0,1963–20032009–2012,United Kingdom Australia[238][239],120 million,Pop / disco,1963,74.7 million
104850869.0,Metallica,2828795.0,True,Metallica: Enter Sandman (Official Music Video),spotify:track:3VqHuw0wFlIHcIPWkhIbdQ,573553706.0,Metallica,Enter Sandman (Remastered),"Metallica's official music video for “Enter Sandman,” from the album “Metallica.” Subscribe for more videos: https://metallica.lnk.to/subscribe

Listen to Metallica: https://metallica.lnk.to/listen

Directed by Wayne Isham
Filmed in June 1991 in Los Angeles, CA

Video Premiere Date: July 30, 1991

Follow Metallica:
Website & Store: http://www.metallica.com
Official Live Recordings: http://www.livemetallica.com
Instagram: http://www.instagram.com/metallica
Facebook: http://www.facebook.com/metallica
Twitter: http://www.twitter.com/metallica

© 1991 Blackened Recordings

#Metallica #TheBlackAlbum",0.834,81335.0,album,https://open.spotify.com/artist/2ye2Wgw4gimLv2eAKyk1NB,0.566,331560.0,True,https://www.youtube.com/watch?v=CD-E-LDc384,Metallica (Remastered),"5,430.2",1.588,7.0,1981–present,United States,125 million,Heavy metal / thrash metal,1983,105.6 million
720756420.0,KanyeWestVEVO,1310078.0,True,Kanye West - Heartless,spotify:track:4EWCNWgDS8707fNSZ1oaA5,200458945.0,Kanye West,Heartless,"Best of Kanye West: https://goo.gl/2FXUVW
Subscribe here: https://goo.gl/AgJE59


Music video by Kanye West performing Heartless. (C) 2008 Roc-A-Fella Records, LLC",0.647,63150.0,album,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,0.79,211000.0,True,https://www.youtube.com/watch?v=Co0tTeuUVhU,808s & Heartbreak,"4,329.4",0.996,15.0,1996–present,United States,160 million,Hip-hop / electronic / pop,2003,258.3 million
1646179.0,U2VEVO,7373.0,True,U2 - Pride (In The Name Of Love) (Songs Of Surrender / Lyric Video),spotify:track:6CKAooQEn3KvEqJjTqCeMI,280321.0,U2,Pride (In The Name Of Love) - Songs Of Surrender,"Songs Of Surrender. 40 Songs. Re-imagined and re-recorded. March 17, 2023.

Pre-order exclusive formats at: https://U2.lnk.to/SOSID/u2store
Pre-order/pre-save: http://u2.lnk.to/SOS
Watch the album trailer: https://youtu.be/wco-jGrqCfU

Subscribe to the U2 channel: https://U2.lnk.to/YTSubscribeID
Watch more U2 videos: https://U2.lnk.to/WatchMoreID
Sign up to the U2 mailing list: https://U2.lnk.to/MailingListID
 
Follow U2 on socials.
Facebook: https://U2.lnk.to/FacebookID
Twitter: https://U2.lnk.to/TwitterID
Instagram: https://U2.lnk.to/InstagramID
Official Website: https://U2.lnk.to/WebsiteID

Directed by Connor Campbell

#U2 #SongsOfSurrender

LYRICS
One man comes in the name of love
One man to come and go.
One man comes he to justify
One man to overthrow.

In the name of love
What more in the name of love.
In the name of love
What more in the name of love.

One man caught on a barbed wire fence
One man he resist
One boy washed up on an empty beach
One boy never will be kissed

In the name of love
One more in the name of love.
In the name of love
One more in the name of love.

In the evening, April four
A shot rings out in the Memphis sky.
Free at last, they took your life
They could not take your pride.

In the name of love
What more in the name of love.
In the name of love
What more in the name of love.

In the name of love
What more in the name of love.
In the name of love
What more in the name of love.

In the name of love
What more in the name of love.
In the name of love
What more in the name of love.",0.378,1041.0,single,https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ,0.551,237743.0,True,https://www.youtube.com/watch?v=thmcVMobt0s,Pride (In The Name Of Love) [Songs Of Surrender],"2,130.8",0.708,5.0,1976–present,Ireland,150 million,Rock,1980,114.6 million
327435679.0,ChrisBrownVEVO,2639677.0,True,Chris Brown - With You (Official Video),spotify:track:5Lgcn7u07bHuqbOtXkN62u,595358298.0,Chris Brown,With You,"Watch the official music video for ""With You"" by Chris Brown

Listen to Chris Brown: https://ChrisBrown.lnk.to/listenYD

Subscribe to the official Chris Brown YouTube channel: https://ChrisBrown.lnk.to/subscribeYD

Watch more videos by Chris Brown: https://ChrisBrown.lnk.to/listenYD/youtube

Follow Chris Brown: 
Facebook: https://ChrisBrown.lnk.to/followFI 
Twitter: https://ChrisBrown.lnk.to/followTI 
Instagram: https://ChrisBrown.lnk.to/followII 
Website: https://ChrisBrown.lnk.to/followWI 
Spotify: https://ChrisBrown.lnk.to/followSI 

---------

Lyrics:

I need you boo, (oh)
I gotta see you boo (hey)
And the heart's all over the world tonight,
Said the heart's all over the world tonight

Hey! Little mama,
Ooh, you're a stunner
Hot little figure,
Yes, you're a winner
And I'm so glad to be yours,
You're a class all your own
And
Oh, little cutie
When you talk to me
I swear the whole world stops
You're my sweetheart
And I'm so glad that you're mine
You are one of a kind and...

You mean to me
What I mean to you and
Together baby,
There is nothing we won't do.
'Cause if I got you,
I don't need money,
I don't need cars,
Girl, you're my all.
And...""

#ChrisBrown #WithYou #Pop #HipHop",0.693,96771.0,album,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z,0.662,252120.0,True,https://www.youtube.com/watch?v=nmjdaBaZe8Y,Exclusive (Expanded Edition),"13,165.0",3.842,37.0,2005–present,United States,140 million,Pop / R&B / hip-hop,2005,199.7 million
606925181.0,EltonJohnVEVO,650110.0,True,Elton John - Tiny Dancer (Official Music Video),spotify:track:2TVxnKdb3tqe1nhQWwwZCO,155579484.0,Elton John,Tiny Dancer,"Building on Elton John and Bernie Taupin’s Californian inspiration, Max Weiland filmed a video for “Tiny Dancer” that reflects on life in Los Angeles from a dozen different perspectives. The Cut, proudly supported by YouTube, invited filmmakers to create the first official music videos for three of Elton’s most famous songs: http://eltonjohn.com/thecut

Elton John & Britney Spears’ new single ‘Hold Me Closer’ is out now!
https://eltonjohnbritneyspears.lnk.to/HoldMeCloserID
Explore the music of Elton John: https://eltonjohn.lnk.to/essentialsID

Buy Diamonds 2CD: https://eltonjohn.lnk.to/DiamondsID
Buy Diamonds Deluxe Boxset: https://eltonjohn.lnk.to/DiamondsDeluxeID
Buy Diamonds Vinyl: https://eltonjohn.lnk.to/DiamondsVinylID
   
Watch more Elton videos: https://EltonJohn.lnk.to/WatchMore
Subscribe to Elton channel: http://bit.ly/EltonYTSubscribe
 
About Elton John: 
Welcome to the official Elton John channel. Subscribe today for a vast video collection of music videos, iconic live performances, exclusive interviews, behind the scenes content and playlists to explore Elton’s musical legacy in-depth.
 
Follow Elton John on...
Facebook: https://eltonjohn.lnk.to/facebookYT
Twitter: https://eltonjohn.lnk.to/twitterYT
Instagram: https://eltonjohn.lnk.to/instaYT
Official Website: https://EltonJohn.lnk.to/WebsiteOfficial
Join the Rocket Club newsletter: https://EltonJohn.lnk.to/RocketClub
 
Elton John - Tiny Dancer (Official Music Video)
https://www.youtube.com/user/EltonJohn",0.428,18268.0,album,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,0.414,377093.0,True,https://www.youtube.com/watch?v=yYcyacLRPNs,Madman Across The Water,"2,250.2",1.395,6.0,1964–present,United Kingdom,300 million250 million,Pop / rock,1970,208 million
277814070.0,BonJoviVEVO,1144189.0,True,Bon Jovi - Bed Of Roses (Official Music Video),spotify:track:1zng9uqqXoPkmU05nsAlsw,320174390.0,Bon Jovi,Bed Of Roses,"New album ‘2020’ out now
https://BonJovi.lnk.to/2020-TheAlbum

Follow Bon Jovi:
Facebook: https://www.facebook.com/BonJovi
Instagram: https://www.instagram.com/bonjovi/
Twitter: https://twitter.com/bonjovi
Website: https://www.bonjovi.com/

Music video by Bon Jovi performing Bed Of Roses. (C) 1992 The Island Def Jam Music Group
#BonJovi #BedOfRoses #Remastered",0.596,39728.0,album,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp,0.309,394400.0,True,https://www.youtube.com/watch?v=NvR60Wg9R7Q,Keep The Faith,"5,623.1",1.463,9.0,1983–present,United States,120 million,Hard rock / glam metal,1983,88.7 million
